source_file,question_number,question_type,category,format,question_text,choices,answer,predicted_concept,confidence
rounds/round8.txt,7,BONUS,EARTH AND SPACE,Short Answer,"If a star has a surface temperature of 3,000 degrees kelvin, a core temperature of 100 million Kelvin, and a luminosity of 2,000- times our Sun, choosing from upper right, upper left, lower left , and lower right, where on an H -R diagram would it most likely be found?",,UPPER RIGHT,astronomy,0.3127979338169098
rounds/round8.txt,8,TOSSUP,BIOLOGY,Short Answer,What reduced coenzyme donates its electrons to complex -one in the electron transp ort system?,,NADH,redox,0.5191934108734131
rounds/round8.txt,8,BONUS,BIOLOGY,Multiple Choice,"In a double reciprocal plot of Michaelis -Menton kinetics, what is the effect of a competitive inhibitor: W) change in the vertical axis intercept",X) change in the slope only | Y) change in the horizontal axis intercept only | Z) change in both vertical and horizontal axes intercepts,X) CHANGE IN THE SLOPE ONLY,kinetics,0.35230475664138794
rounds/round8.txt,9,BONUS,CHEMISTRY,Multiple Choice,Hydrogen gas effuses through a pinhole opening from one compartment to another about how many times as fast as nitrogen gas:,W) 2.4- times | X) 3.7- times | Y) 5.3- times | Z) 8.2 -times,X) 3.7 -TIMES,kinetics,0.28543686866760254
rounds/round8.txt,10,TOSSUP,PHYSICS,Multiple Choice,Which of the following best describes why the optical spectrum of an atom exists as discrete lines and not as a continuous spectrum:,W) atoms have electrons with unit charge | X) all atoms when excited emit light | Y) all energy levels of atoms are quantized | Z) all electrons have spin,Y) ALL ENERGY LEVELS OF ATOMS ARE QUANTIZED,modern_physics,0.3589097857475281
rounds/round8.txt,10,BONUS,PHYSICS,Multiple Choice,Whic h of the following BEST describes one of Maxwell’s equations that is a mathematical conceptualization of Faraday’s law:,W) a magnetic B -field is a solenoid vector field | X) an EMF  induced in a conductor opposes that motion | Y) induced currents are caused  by the magnetic field and in opposition to the opposed flux | Z) a time -varying B -field produces an E -field,Z) A TIME -VARYING B -FIELD PRODUCES AN E -FIELD,electromagnetism,0.5210129022598267
rounds/round8.txt,11,BONUS,MATH,Short Answer,"The point (3, 2) is reflected across the graph of y = 6 and the resulting point is then reflected across the graph of y = x. What are the coordinates of the final point?",,"(10, 3)",geometry,0.3097330927848816
rounds/round8.txt,12,TOSSUP,GENERAL SCIENCE,Multiple Choice,"According to EPA nationwide emission trends for common air pollutants and excluding fires and dust, which of the following accounted for the least amount of emissions in the past 5 years:",W) volatile organic compounds | X) carbon monoxide | Y) sulfur dioxide | Z) particulate matter,Z ) PARTICULATE MATTER,meteorology,0.2047925740480423
rounds/round8.txt,12,BONUS,GENERAL SCIENCE,Short Answer,"Without leap days every 4 years, the winter solstice would start on what month and day after 70 years?",,JANUARY 7 (ACCEPT: JANUARY 6 TO 8),astronomy,0.29328399896621704
rounds/round8.txt,13,BONUS,EARTH AND SPACE,Short Answer,Name all of the following 4 layer s of the atmosphere where temperature typically increases as altitude i ncreases : troposphere; stratosphere; mesosphere; thermosphere,,STRATOSPHERE; THERMOSPHERE,meteorology,0.40619027614593506
rounds/round8.txt,14,TOSSUP,EARTH AND SPACE,Multiple Choice,Which of the following is LEAST like ly to occur when viewed from mid -northern latitudes in the month of August: st of the month and perigee at the 29th of the month,W) Venus passing within 2º of Saturn | X) Neptune at opposition Y)  the Moon at apogee on the 1 | Z) the Moon passing within 5º of Uranus,Y) THE MOON AT APOGEE ON THE 1,astronomy,0.27291157841682434
rounds/round8.txt,14,BONUS,EARTH AND SPACE,Multiple Choice,"Which of the following was seen from mid- northern latitudes by casual stargazers as a bright light in August of 2008 at midnight, about 1/2 way up the southern horizon:",W) Venus | X) Vega | Y) Jupiter | Z) Uranus,Y) JUPITER,astronomy,0.4969213008880615
rounds/round8.txt,15,BONUS,BIOLOGY,Multiple Choice,"Which of the following is the RNA complementary sequence of the following sequence: 5’CCGCGA 3’ (read as: 5- prime, CCGCGS, 3- prime)","W) 5’ UCGCGG 3’  (read as:  5 -prime, UCGCGG, 3-prime) | X) 5’ GGCGCU 3’ | Y) 5’ GGCGCT 3’ | Z) 5’ TCGCGG 3’",W) 5’ UCGCGG 3’,genetics,0.35632941126823425
rounds/round8.txt,16,TOSSUP,CHEMISTRY,Short Answer,"For the following 3 processes , predict whether the change in enthalpy, or ∆Sº (read as: delta S naught), is positive or negat ive, respectively: 1) decomposition of ammonium nitrate 2) sublimation of dry ice 3) condensation of gaseous iodine to liquid iodine",,1) +; 2) +; 3) –,thermodynamics,0.3863275945186615
rounds/round8.txt,16,BONUS,CHEMISTRY,Short Answer,"Consider the following equilibrium reaction, PCl 5(gas) ↔ PCl 3(gas) + Cl 2(gas). If a 1 -liter flask contains 0.02 moles of PCl 3 and 0.02 moles of Cl 2 at equilibrium, how many moles of PCl 5 are in the flask. Assume the equilibrium constant is 5 × 10–2.",,8 × 10,kinetics,0.37169188261032104
rounds/round8.txt,17,BONUS,PHYSICS,Multiple Choice,Which of the following is NOT true of the Hall e ffect:,W) it can be used to measure the strength of a magnetic field | X) it is a consequence of a current carrying wire in a magnetic field | Y) it was one of the first direct indications that negative charges are what move in conductors | Z) it cannot dis tinguish between positive and negative particles,Z) IT CANNOT DISTINGUISH BETWEEN POSITIVE AND NEGATIVE PARTICLES,anatomy_physiology,0.24885404109954834
rounds/round8.txt,18,TOSSUP,GENERAL SCIENCE,Short Answer,What are the Ice Cube observatory under construction at the South Pole and the ANTA RES telescope off the coast of France primarily designed to detect?,,NEUTRINOS,geology,0.2774779498577118
rounds/round8.txt,18,BONUS,GENERAL SCIENCE,Multiple Choice,"During the winter solstice in the northern hemisphere, which of the following northern latitude positions will have a day length of 10.1 hours:",W) 30º X)  40º | Y) 50º | Z) 60º,W) 30º,waves,0.20048503577709198
rounds/round8.txt,19,BONUS,EARTH AND SPACE,Multiple Choice,"A rising parcel of air reaches the lifting condensation level at 2,000 meters at a dew point temperature of 15ºC. At 3,000 meters, the temperature of this parcel of air will on average be:",W) 15 ºC | X) 10ºC | Y) 6ºC | Z) 3 ºC,X) 10ºC,meteorology,0.49378639459609985
rounds/round8.txt,20,TOSSUP,MATH,Short Answer,Of the following 5 functions identify all that are NOT differentiable for all real numbers: | x | (read as: absolute value of x ); cosine( x); tangent( x); e x; the greatest integer function ANSWER: | x |; TAN( x); THE GREATEST INTEGER FUNCTION,,,calculus,0.2925746738910675
rounds/round8.txt,20,BONUS,MATH,Short Answer,"The curve defined by the equation, Ax 2 + Bx + Cy2 + Dy + E =0, can be an ellipse if which of the constants are positive?",,A AND C,atomic_structure,0.22641955316066742
rounds/round8.txt,21,BONUS,EARTH AND SPACE,Short Answer,"If the surface of a star is 15,000 kelvin, at what wavelength, in nanometers rounded to the nearest whole number, does it emit its maximum energy?",,200,thermodynamics_physics,0.4130761921405792
rounds/round8.txt,22,TOSSUP,BIOLOGY,Short Answer,What cell type is MOST directly r esponsible for secreting the bone matrix in developing humans?,,OSTEOBLASTS ( DO NOT ACCEPT: OSTEOCYTE),cell_biology,0.5194132924079895
rounds/round8.txt,22,BONUS,BIOLOGY,Short Answer,What specific human bone cell is antagonistic to osteoblasts and is known to cause apoptosis (read as: A -pop-TOE -sis) of osetoblasts in vitro?,,OSTEOCLASTS,cell_biology,0.4041529893875122
rounds/round8.txt,23,BONUS,CHEMISTRY,Short Answer,What is the most common name for the conformation that the ring structure of cyclohexane adopts to reach a strain -free value?,,CHAIR,organic_chemistry,0.49137231707572937
rounds/round8.txt,24,TOSSUP,PHYSICS,Short Answer,What is the name of the universal constant that relates atomic spectra of elements to that of hydrogen?,,RYDBERG CONSTANT (ACCEPT: RYDBERG),atomic_structure,0.5473189353942871
rounds/round8.txt,24,BONUS,PHYSICS,Short Answer,"Assuming the universal gravitational constant is 6.67 × 10 –11 newton- meters squared per kilogram squared, what is the gravitational attraction, in newtons, between two, 10 -kilogram perfectly uniform spheres separated by a center -to-center distance of 10 meters?",,6.67 × 10,rotational_motion,0.277004599571228
rounds/round9.txt,1,TOSSUP,CHEMISTRY,Multiple Choice,L-alanine and D -alanine are BEST classified as what type of isomer s:,W) cis | X) trans | Y) structural | Z) optical,Z ) OPTICAL,organic_chemistry,0.33827725052833557
rounds/round9.txt,1,BONUS,CHEMISTRY,Short Answer,"How many sigma and pi bonds, r espectively, are there in a molecule with the following formula: [read slowly] CH 3CHCHCH 2CH 3",,SIGMA 14; PI = 1,organic_chemistry,0.49580931663513184
rounds/round9.txt,2,TOSSUP,BIOLOGY,Multiple Choice,Which of the following BEST explains how cyclic AMP can cause so many different intracellul ar responses in a mammalian cell:,W) it is produced in large quantities | X) it migrates to the DNA where it binds to a variety of histones | Y) it activates a wide variety of specific protein kinases | Z) it prevents the activation of other hormonal signal s,Y) IT ACTIVATES A WIDE VARIETY OF SPECIFIC PROTEIN KINASES,cell_biology,0.4049151539802551
rounds/round9.txt,2,BONUS,BIOLOGY,Multiple Choice,Which of the following BEST describes the function of a spliceosome (read as: SPLY -see-oh-zome):,W) splicing DNA together during replication | X) splicing out mutations | Y) joining multiple copies of structural genes | Z) removing introns,Z) REMOVING INTRONS,cell_biology,0.4580976068973541
rounds/round9.txt,3,BONUS,PHYSICS,Multiple Choice,Which of the following is probably the most significant limitation for PET scans being used in remote rural hospital sites: W) lack of properly trained personnel,X) the proximity to production facilities for short -lived radioisotopes | Y) the high level of radiation requiring special training and increased radiation risk | Z) difficulty in PET radiotracers binding to receptors  when  imaging certain human tissues,X) THE PROXIMITY TO PRODUCTION FACILITIES FOR SHORT -LIVED,statistics_probability,0.13743072748184204
rounds/round9.txt,4,BONUS,MATH,Short Answer,"Find the inverse of the 2- by-2 matrix whose rows are 3, 5 and 7, –2. Give your answer in rows.",,,statistics_probability,0.1858069896697998
rounds/round9.txt,5,BONUS,EARTH AND SPACE,Multiple Choice,Which of the following is a problem that affects most plants growing in ve ry acidic soil:,W) iron deficiency | X) accumulation of excess salt in their foliage | Y) aluminum toxicity to their roots | Z) excess calcium and magnesium ion uptake,Y) ALUMINUM TOXICITY TO THEIR ROOTS,acids_bases,0.4426441192626953
rounds/round9.txt,6,TOSSUP,GENERAL SCIENCE,Multiple Choice,"Which of the following best illustrates a limitation of a supercapacitor, or electric double- layer capacitor, versus an electrochemical battery:",W) virtually unlimited cycle life | X) rapid recharging | Y) low impedance | Z) high self -discharge rate,Z) HIGH SELF -DISCHARGE RATE,redox,0.31512451171875
rounds/round9.txt,6,BONUS,GENERAL SCIENCE,Short Answer,"If it is 7:47 AM, Tuesday September 23 rd in Beijing China at 116º east longitude, what day and time, respectively, would it be in London, England?",,TUESDAY; 12:4 7 AM,statistics_probability,0.19767653942108154
rounds/round9.txt,7,BONUS,EARTH AND SPACE,Multiple Choice,In which of the following locations would there typically be more Population Two stars than Population One stars:,W) in globular clusters | X) in spiral arms of galaxies | Y) in planetary nebula | Z) in regions actively forming stars,W) IN GLOBULAR CLUSTERS,astronomy,0.2561010718345642
rounds/round9.txt,8,TOSSUP,CHEMISTRY,Multiple Choice,Which of the following are the units of the rate constant for a 2 nd order reaction given that concentration is me asured in molarity and time in seconds: –2s–1,W) M | X) M–1s–1 | Y) Ms–1 | Z) M–2minutes–1,X) M,kinetics,0.5725594758987427
rounds/round9.txt,8,BONUS,CHEMISTRY,Short Answer,"1.0 gram of an unknown organic molecule is dissolved in 50.0 grams of benzene. Determine the molecular mass of the unknown if this solution freezes at 4.5ºC. Assume the freezing point constant of benzene is 5.0ºC per molal, and the freezing point of benzene is 5.5ºC. Give your answer to the nearest whole num ber in grams per mole.",,100,stoichiometry,0.4618128538131714
rounds/round9.txt,9,BONUS,BIOLOGY,Multiple Choice,"Which of the following types of fa tty acids would alpha linolenic or all cis -9,12,15- Octadecat rienoic (read as: octa- deca-tri-en-oh-ick) acid most commonly be classified:","W) an alpha 9 fatty acid | X) an alpha 9,12,15 fatty acid | Y) an omega 3 fatty acid | Z) an omega 6 fatty acid",Y) AN OMEGA 3 FATTY ACID,organic_chemistry,0.37226805090904236
rounds/round9.txt,10,TOSSUP,PHYSICS,Short Answer,Name all of the following 3 sub- atomic particles that interact with all 4 of the fundamental forces: electron; quarks; neutrino ANSWER: QUARKS,,,atomic_structure,0.5004682540893555
rounds/round9.txt,10,BONUS,PHYSICS,Short Answer,"Unti l the Large Hadron Collider came on- line at CERN, what accelerator was generally believed to be the only one energetic enough to produce top quarks?",,TEVATRON (ACCEPT: FERMILAB ACCELERATOR),atomic_structure,0.27395886182785034
rounds/round9.txt,11,BONUS,MATH,Short Answer,"What are the coordinates of the hole in t he graph of the function, g(x) = )2()8 2(2 −− xx?",,"(2, 8) (Solution: simplifies to 2( x + 2); graph looks like a line except at the indicated hole)",calculus,0.31159642338752747
rounds/round9.txt,12,TOSSUP,EARTH AND SPACE,Multiple Choice,"According to the discontinuous side of Bowen’s reaction series, which of the following is likely to first crystallize as basaltic magma cools: W) quartz",X) olivin e | Y) pyroxene | Z) hornblende,X) OLIVINE,geology,0.4762658476829529
rounds/round9.txt,12,BONUS,EARTH AND SPACE,Short Answer,"Of the 3 basic types of magma on Earth, which one generally has a chemical composition intermediate in iron, magnesium, and calcium?",,ANDESITIC (ACCEPT: ANDESITE),geology,0.5650320053100586
rounds/round9.txt,13,BONUS,GENERAL SCIENCE,Multiple Choice,Which of the following physiological processes generates most of the heat needed to keep an infant warm:,W) digestion of food in the gut | X) oxidative metabolism | Y) inspiration of air | Z) bacterial activity in the gut,X) OXIDATIVE METABOLISM,thermodynamics,0.469629168510437
